CODIGO_CARRERA;NOMBRE_CARRERA;UNIVERSIDAD;LUGAR_IMPARTICION;CORTE_2020;PROMEDIO_2020;N_MATRICULADOS_2020;CORTE_2021;PROMEDIO_2021;N_MATRICULADOS_2021;CORTE_2022;PROMEDIO_2022;N_MATRICULADOS_2022;CORTE_2023;PROMEDIO_2023;N_MATRICULADOS_2023;CORTE_2024;PROMEDIO_2024;N_MATRICULADOS_2024
33069;PEDAGOGIA EN ARTES MUSICALES PARA ENSENANZA BASICA Y MEDIA;UNIVERSIDAD DE MAGALLANES;FACULTAD DE EDUCACION Y CIENCIAS SOCIALES;499.2;584.67;11.0;536.3;604.81;5.0;577.95;610.33;2.0;;;;;;
33070;INGENIERIA EN CONSTRUCCION;UNIVERSIDAD DE MAGALLANES;FACULTAD DE INGENIERIA;488.6;577.55;15.0;462.5;579.19;16.0;473.2;588.38;13.0;617.3;719.29;9.0;488.95;634.9;17.0
33072;NUTRICION Y DIETETICA;UNIVERSIDAD DE MAGALLANES;FACULTAD DE CIENCIAS DE LA SALUD;452.4;549.31;17.0;454.0;590.63;17.0;468.3;587.23;29.0;476.5;676.3;31.0;474.8;666.06;35.0
33078;PSICOLOGIA;UNIVERSIDAD DE MAGALLANES;FACULTAD DE EDUCACION Y CIENCIAS SOCIALES;481.9;581.94;34.0;502.8;618.8;40.0;604.85;669.46;35.0;732.05;788.3;35.0;750.65;827.64;35.0
33079;PEDAGOGIA EN EDUCACION FISICA, PARA ENSENANZA BASICA Y MEDIA;UNIVERSIDAD DE MAGALLANES;FACULTAD DE EDUCACION Y CIENCIAS SOCIALES;480.35;543.76;6.0;508.8;538.12;2.0;440.6;561.8;7.0;502.7;643.8;17.0;0.0;474.14;20.0
33080;FONOAUDIOLOGIA;UNIVERSIDAD DE MAGALLANES;FACULTAD DE CIENCIAS DE LA SALUD;481.5;563.22;18.0;465.7;574.67;8.0;485.4;611.31;8.0;501.6;668.43;19.0;0.0;642.65;22.0
33081;PEDAGOGIA EN INGLES, PARA ENSENANZA BASICA Y MEDIA;UNIVERSIDAD DE MAGALLANES;FACULTAD DE EDUCACION Y CIENCIAS SOCIALES;512.6;623.64;20.0;468.7;604.84;14.0;473.75;616.14;10.0;536.4;674.11;15.0;0.0;574.21;21.0
33082;PEDAGOGIA EN CASTELLANO Y COMUNICACION PARA ENSENANZA MEDIA;UNIVERSIDAD DE MAGALLANES;FACULTAD DE EDUCACION Y CIENCIAS SOCIALES;470.3;579.61;7.0;575.05;644.82;6.0;514.0;641.02;5.0;508.25;686.06;9.0;0.0;531.79;17.0
33083;PEDAGOGIA EN HISTORIA Y CIENCIAS SOCIALES, PARA ENSENANZA MEDIA;UNIVERSIDAD DE MAGALLANES;FACULTAD DE EDUCACION Y CIENCIAS SOCIALES;514.9;566.72;7.0;;;;;;;573.0;713.96;9.0;0.0;362.4;10.0
33411;PEDAGOGIA EN BIOLOGIA Y QUIMICA, PARA ENSENANZA MEDIA;UNIVERSIDAD DE MAGALLANES;FACULTAD DE EDUCACION Y CIENCIAS SOCIALES;677.8;677.8;1.0;;;;;;;;;;;;
33412;PEDAGOGIA EN EDUCACION DIFERENCIAL;UNIVERSIDAD DE MAGALLANES;FACULTAD DE EDUCACION Y CIENCIAS SOCIALES;508.5;565.1;4.0;489.4;629.42;8.0;571.2;641.32;8.0;458.0;627.66;14.0;0.0;318.9;10.0
34003;AGRONOMIA;UNIVERSIDAD DE TALCA;TALCA;525.0;603.0;61.0;529.1;599.55;75.0;553.9;625.41;72.0;654.4;712.61;67.0;656.1;726.0;84.0
34006;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD DE TALCA;CURICO;580.15;647.85;98.0;582.5;659.73;94.0;537.7;644.3;98.0;648.8;750.57;94.0;622.3;725.49;99.0
34007;INGENIERIA CIVIL EN COMPUTACION;UNIVERSIDAD DE TALCA;CURICO;538.0;616.23;63.0;554.2;630.63;69.0;532.7;626.74;56.0;639.0;719.12;66.0;626.2;721.67;64.0
34011;CONTADOR PUBLICO Y AUDITOR;UNIVERSIDAD DE TALCA;TALCA;561.8;644.12;31.0;536.3;631.45;36.0;554.15;631.36;34.0;613.0;711.43;39.0;645.3;729.5;41.0
34018;INGENIERIA COMERCIAL;UNIVERSIDAD DE TALCA;TALCA;561.0;627.65;143.0;563.45;627.9;143.0;581.0;648.63;145.0;678.2;754.09;144.0;601.7;722.39;182.0
34019;INGENIERIA INFORMATICA EMPRESARIAL;UNIVERSIDAD DE TALCA;TALCA;500.65;590.32;45.0;482.4;578.49;35.0;470.1;582.02;34.0;624.6;718.28;48.0;571.15;679.15;58.0
34020;MEDICINA;UNIVERSIDAD DE TALCA;TALCA;750.5;763.07;73.0;754.8;766.62;62.0;752.8;767.49;66.0;891.95;910.97;75.0;857.3;872.92;75.0
34021;OBSTETRICIA Y PUERICULTURA;UNIVERSIDAD DE TALCA;TALCA;666.9;688.76;48.0;662.3;694.02;52.0;669.65;691.74;47.0;781.2;814.72;50.0;784.35;813.97;52.0
34022;TECNOLOGIA MEDICA;UNIVERSIDAD DE TALCA;TALCA;672.9;700.27;58.0;670.6;699.11;57.0;672.45;705.2;48.0;762.35;805.58;60.0;745.95;798.87;77.0
34023;ODONTOLOGIA;UNIVERSIDAD DE TALCA;TALCA;678.95;703.78;71.0;691.8;715.11;46.0;702.75;721.55;50.0;812.35;846.02;51.0;812.7;844.97;65.0
34024;KINESIOLOGIA;UNIVERSIDAD DE TALCA;TALCA;586.5;640.85;53.0;576.7;632.34;57.0;605.15;646.29;60.0;701.9;753.11;60.0;693.6;740.75;59.0
34025;FONOAUDIOLOGIA;UNIVERSIDAD DE TALCA;TALCA;545.1;597.18;50.0;493.6;567.88;50.0;458.6;572.72;27.0;645.8;697.37;50.0;628.0;693.0;49.0
34026;ENFERMERIA;UNIVERSIDAD DE TALCA;TALCA;635.55;669.84;53.0;637.6;676.71;61.0;645.45;678.71;65.0;740.3;785.69;65.0;740.05;784.06;64.0
34027;NUTRICION Y DIETETICA;UNIVERSIDAD DE TALCA;TALCA;580.75;627.73;49.0;581.0;624.97;65.0;560.9;616.09;61.0;684.55;729.54;59.0;680.9;725.03;61.0
34028;PEDAGOGIA EN EDUCACION PARVULARIA MENCION EN INGLES;UNIVERSIDAD DE TALCA;CAMPUS LINARES;459.15;545.57;23.0;489.0;592.12;14.0;508.75;579.28;11.0;580.3;628.95;22.0;0.0;486.67;35.0
34029;PEDAGOGIA EN EDUCACION GENERAL BASICA MENCION INGLES;UNIVERSIDAD DE TALCA;CAMPUS LINARES;475.55;528.12;13.0;496.2;533.24;7.0;500.35;573.05;5.0;524.8;599.38;20.0;0.0;590.34;23.0
34030;INGENIERIA CIVIL EN BIOINFORMATICA;UNIVERSIDAD DE TALCA;TALCA;617.9;670.45;23.0;497.6;632.22;27.0;474.55;635.87;22.0;429.4;619.86;36.0;483.8;632.0;39.0
34037;INGENIERIA CIVIL EN OBRAS CIVILES;UNIVERSIDAD DE TALCA;CURICO;546.5;626.76;57.0;465.35;616.72;48.0;503.4;606.26;33.0;452.4;641.82;59.0;429.6;618.45;59.0
34038;INGENIERIA CIVIL MECATRONICA;UNIVERSIDAD DE TALCA;CURICO;541.65;624.88;55.0;483.4;610.29;42.0;456.8;628.31;44.0;475.6;640.56;54.0;508.9;671.61;58.0
34039;INGENIERIA CIVIL MECANICA;UNIVERSIDAD DE TALCA;CURICO;520.2;603.7;36.0;486.25;596.78;28.0;428.6;585.34;33.0;561.6;652.74;39.0;589.2;701.74;39.0
34041;PSICOLOGIA;UNIVERSIDAD DE TALCA;TALCA;581.6;661.1;93.0;632.85;668.23;91.0;652.6;687.33;95.0;750.9;782.06;95.0;734.15;787.38;128.0
34042;PEDAGOGIA EN EDUCACION PARVULARIA CON MENCION EN ALEMAN;UNIVERSIDAD DE TALCA;SANTIAGO-LBI;519.9;623.17;3.0;528.05;605.95;4.0;461.9;461.9;1.0;515.9;653.36;5.0;566.6;566.6;1.0
34048;PEDAGOGIA EN EDUCACION MEDIA EN INGLES;UNIVERSIDAD DE TALCA;LINARES;505.3;570.44;24.0;474.25;578.67;20.0;448.3;570.5;15.0;544.7;651.15;31.0;0.0;563.93;30.0
34049;PEDAGOGIA EN EDUCACION MEDIA EN ALEMAN;UNIVERSIDAD DE TALCA;SANTIAGO-LBI;528.4;581.65;5.0;563.95;644.9;2.0;569.55;634.31;7.0;584.8;735.55;6.0;689.3;766.65;6.0
34051;DERECHO;UNIVERSIDAD DE TALCA;TALCA;646.1;689.62;118.0;631.75;671.4;115.0;651.45;688.67;108.0;785.65;829.6;108.0;765.95;811.12;119.0
34052;DERECHO;UNIVERSIDAD DE TALCA;SANTIAGO-SANTA ELENA;615.65;638.19;50.0;603.6;639.74;42.0;609.05;638.76;50.0;696.8;744.77;50.0;707.3;762.61;49.0
34055;AUDITORIA E INGENIERIA EN CONTROL DE GESTION;UNIVERSIDAD DE TALCA;TALCA;602.7;660.7;68.0;458.5;611.56;56.0;491.5;609.25;71.0;609.7;711.68;75.0;647.1;749.39;80.0
34057;ADMINISTRACION PUBLICA;UNIVERSIDAD DE TALCA;SANTIAGO-SANTA ELENA;492.9;560.9;27.0;492.85;550.82;12.0;470.4;552.29;10.0;;;;;;
34058;INGENIERIA COMERCIAL;UNIVERSIDAD DE TALCA;SANTIAGO-SANTA ELENA;525.4;582.34;29.0;;;;406.1;552.32;23.0;;;;;;
34060;ARQUITECTURA;UNIVERSIDAD DE TALCA;TALCA;597.25;652.24;64.0;595.1;648.78;70.0;615.35;670.45;70.0;728.05;786.28;69.0;715.2;766.17;71.0
34062;DISENO;UNIVERSIDAD DE TALCA;TALCA;560.2;611.01;35.0;565.4;617.34;36.0;551.65;631.23;35.0;693.7;753.1;40.0;692.8;757.64;44.0
34068;INGENIERIA CIVIL DE MINAS;UNIVERSIDAD DE TALCA;CURICO;469.4;564.89;44.0;427.2;596.31;52.0;458.8;583.39;38.0;521.95;672.64;58.0;594.9;681.61;57.0
34069;PEDAGOGIA EN EDUCACION GENERAL BASICA CON MENCION EN ALEMAN;UNIVERSIDAD DE TALCA;SANTIAGO-LBI;486.15;609.71;11.0;510.0;600.04;4.0;595.65;602.6;2.0;;;;590.3;641.45;2.0
34078;INGENIERIA CIVIL ELECTRICA;UNIVERSIDAD DE TALCA;CURICO;542.4;628.53;49.0;546.5;630.28;43.0;548.35;641.36;44.0;608.25;699.93;49.0;637.7;732.18;51.0
34079;INGENIERIA EN DESARROLLO DE VIDEOJUEGOS Y REALIDAD VIRTUAL;UNIVERSIDAD DE TALCA;TALCA;581.2;640.59;53.0;552.4;623.87;61.0;557.55;639.93;54.0;629.7;719.8;60.0;532.5;667.2;60.0
34084;PEDAGOGIA EN EDUCACION MEDIA EN MATEMATICA Y FISICA;UNIVERSIDAD DE TALCA;CAMPUS LINARES;526.35;614.62;18.0;488.7;617.02;17.0;442.5;588.92;18.0;520.1;723.04;7.0;0.0;560.27;11.0
34085;PEDAGOGIA EN EDUCACION MEDIA EN BIOLOGIA Y QUIMICA;UNIVERSIDAD DE TALCA;CAMPUS LINARES;461.8;595.22;11.0;450.75;546.71;8.0;579.25;579.25;1.0;475.5;626.96;10.0;0.0;529.92;12.0
34086;BIOQUIMICA;UNIVERSIDAD DE TALCA;TALCA;631.2;676.05;30.0;598.05;660.09;32.0;603.75;663.2;32.0;694.5;776.76;40.0;616.3;737.59;45.0
34087;LICENCIATURA EN INTERPRETACION Y FORMACION MUSICAL ESPECIALIZADA;UNIVERSIDAD DE TALCA;TALCA;574.32;639.07;22.0;525.76;665.79;23.0;568.22;660.7;16.0;484.92;681.07;16.0;663.7;749.46;18.0
34088;ADMINISTRACION PUBLICA;UNIVERSIDAD DE TALCA;TALCA;607.8;656.71;34.0;541.85;604.82;34.0;564.55;627.21;40.0;655.4;725.71;40.0;652.1;714.6;42.0
34101;TERAPIA OCUPACIONAL;UNIVERSIDAD DE TALCA;TALCA;608.6;656.38;45.0;571.6;619.19;46.0;595.0;651.54;49.0;686.8;733.34;49.0;687.95;739.34;50.0
35001;KINESIOLOGIA;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;567.0;602.09;73.0;583.6;621.98;67.0;590.75;630.99;69.0;697.5;741.67;69.0;718.6;759.7;72.0
35002;ENFERMERIA;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;628.65;661.38;69.0;633.95;670.53;74.0;654.25;687.37;69.0;740.05;782.54;69.0;751.05;796.15;70.0
35004;PSICOLOGIA;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;571.9;604.31;70.0;569.1;617.59;76.0;639.1;662.48;75.0;736.9;764.64;75.0;736.2;786.98;75.0
35005;MEDICINA;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;744.3;754.95;65.0;752.65;762.81;71.0;752.65;768.56;70.0;888.3;909.32;70.0;908.1;925.07;70.0
35006;ENFERMERIA;UNIVERSIDAD CATOLICA DEL MAULE;CURICO;584.6;612.49;69.0;595.25;622.9;68.0;592.85;626.52;70.0;694.55;737.71;66.0;700.15;737.99;69.0
35007;NUTRICION Y DIETETICA;UNIVERSIDAD CATOLICA DEL MAULE;CURICO;529.05;568.98;69.0;511.8;567.88;68.0;501.2;572.08;65.0;644.05;693.27;53.0;634.45;684.82;68.0
35011;PEDAGOGIA EN EDUCACION  FISICA;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;501.6;554.0;91.0;501.0;562.59;54.0;508.5;585.87;47.0;500.7;678.78;67.0;0.0;613.22;81.0
35013;PEDAGOGIA EN RELIGION Y FILOSOFIA;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;521.9;599.56;8.0;512.3;583.9;4.0;553.9;578.48;4.0;507.0;645.3;8.0;578.7;634.2;5.0
35016;PEDAGOGIA EN CIENCIAS. M/ BIOLOGIA, QUIMICA O FISICA;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;500.85;590.14;38.0;544.2;636.1;12.0;506.3;592.14;9.0;590.05;674.92;22.0;0.0;573.41;26.0
35017;PEDAGOGIA EN MATEMATICA Y COMPUTACION;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;503.5;624.5;54.0;508.9;636.68;28.0;520.8;620.42;35.0;508.5;674.32;18.0;0.0;626.24;39.0
35018;PED.EDUCACION GENERAL BASICA: M/LENGUAJE-MATEM. -CS. NAT.  Y CS.SOC.;UNIVERSIDAD CATOLICA DEL MAULE;CURICO;503.85;597.4;59.0;526.9;596.9;25.0;500.7;586.53;34.0;532.6;677.7;35.0;0.0;655.92;48.0
35019;PEDAGOGIA EN INGLES;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;563.4;626.45;73.0;503.4;599.08;61.0;500.85;596.17;72.0;506.85;688.35;80.0;0.0;655.36;84.0
35020;EDUCACION ESPECIAL, M.TRAST.LENG. Y DISC. INTEL. O DIFIC.APREND.;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;501.95;559.51;76.0;502.55;586.63;45.0;510.15;590.75;40.0;573.05;677.36;40.0;0.0;599.94;55.0
35021;EDUCACION PARVULARIA, M. EN INGLES / M. EN LEN. Y COM. INIC./M. MAT. INIC.;UNIVERSIDAD CATOLICA DEL MAULE;CURICO;502.05;564.76;39.0;;;;;;;;;;;;
35023;PEDAGOGIA EN LENGUA CASTELLANA Y COMUNICACION;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;502.75;592.63;69.0;502.85;623.42;34.0;500.4;630.06;38.0;504.1;692.41;43.0;0.0;658.86;55.0
35029;AGRONOMIA;UNIVERSIDAD CATOLICA DEL MAULE;CURICO;501.0;552.89;53.0;500.6;574.82;56.0;500.6;576.57;52.0;602.3;651.89;54.0;617.95;678.0;55.0
35033;INGENIERIA EN BIOTECNOLOGIA;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;527.85;602.11;70.0;501.45;576.97;59.0;509.75;605.45;46.0;544.65;684.45;49.0;582.8;697.33;50.0
35040;INGENIERIA CIVIL INFORMATICA;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;502.5;581.98;94.0;538.7;606.4;105.0;571.0;641.4;109.0;630.25;721.0;111.0;655.35;748.48;120.0
35041;INGENIERIA EN CONSTRUCCION;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;503.7;578.51;68.0;500.0;576.32;53.0;500.0;593.64;40.0;594.45;675.92;45.0;581.05;655.03;50.0
35052;TRABAJO SOCIAL;UNIVERSIDAD CATOLICA DEL MAULE;CURICO;500.4;545.98;39.0;500.65;567.32;22.0;519.65;583.63;19.0;616.85;685.1;23.0;621.2;674.5;24.0
35053;AUDITORIA;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;503.5;568.09;28.0;519.9;553.08;5.0;;;;;;;;;
35054;AUDITORIA;UNIVERSIDAD CATOLICA DEL MAULE;CURICO;507.5;591.87;19.0;506.7;585.05;6.0;;;;;;;;;
35055;SOCIOLOGIA;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;501.35;546.44;29.0;507.85;595.43;12.0;502.45;574.02;17.0;539.0;661.38;25.0;535.55;632.05;21.0
35056;INGENIERIA COMERCIAL;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;507.75;566.72;96.0;507.25;568.12;86.0;500.2;577.55;100.0;602.25;673.91;110.0;584.0;660.09;103.0
35057;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;508.2;597.86;104.0;527.4;614.59;107.0;549.9;640.93;120.0;625.3;718.61;121.0;712.3;788.64;129.0
35058;INGENIERIA CIVIL;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;505.6;589.89;66.0;510.0;604.46;52.0;501.7;607.2;64.0;538.2;659.29;69.0;606.6;716.11;70.0
35059;INGENIERIA DE EJECUCION EN COMPUTACION E INFORMATICA;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;552.0;609.98;5.0;508.4;539.75;8.0;508.9;580.13;19.0;508.4;617.97;19.0;569.1;624.85;20.0
35060;CONSTRUCCION CIVIL;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;518.3;543.74;10.0;523.5;578.1;6.0;569.5;569.5;1.0;512.8;625.71;14.0;578.9;598.96;8.0
35061;PED.EDUCACION GENERAL BASICA:M/LENGUAJE,MATEM. CS.NAT. Y CS.SOC.;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;502.9;588.09;65.0;500.2;591.12;44.0;519.9;612.01;33.0;518.3;685.76;39.0;0.0;654.06;44.0
35062;DERECHO;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;599.95;633.52;71.0;596.95;622.22;76.0;612.5;640.4;83.0;725.2;754.72;82.0;721.5;757.86;90.0
35064;ADMINISTRACION PUBLICA;UNIVERSIDAD CATOLICA DEL MAULE;CURICO;502.9;559.94;50.0;512.8;562.38;28.0;511.0;593.03;16.0;623.7;664.31;18.0;574.4;643.65;21.0
35065;INGENIERIA CIVIL ELECTRONICA;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;500.3;584.39;40.0;508.3;577.89;17.0;500.3;594.72;30.0;525.6;642.9;33.0;539.75;653.91;34.0
35066;TRABAJO SOCIAL;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;534.0;573.14;56.0;501.75;568.56;59.0;507.15;578.63;54.0;598.4;655.08;59.0;609.35;677.09;60.0
35068;TECNOLOGIA MEDICA CON MENCION EN IMAGENOLOGIA U OFTALMOLOGIA;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;639.05;665.26;61.0;634.25;662.79;63.0;640.25;681.52;64.0;730.55;773.01;65.0;741.5;786.86;65.0
35069;INGENIERIA EN ESTADISTICA;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;506.1;597.18;44.0;501.3;620.47;25.0;539.0;647.02;13.0;533.4;685.44;17.0;649.25;770.74;20.0
35071;QUIMICA Y FARMACIA;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;619.5;656.79;64.0;609.25;650.62;70.0;604.2;659.89;75.0;727.25;790.27;75.0;762.15;812.04;73.0
35072;ARQUITECTURA;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;569.45;604.44;53.0;558.1;602.03;49.0;580.75;619.77;60.0;675.75;727.43;59.0;691.1;745.74;64.0
35073;INGENIERIA EN RECURSOS NATURALES;UNIVERSIDAD CATOLICA DEL MAULE;CURICO;503.05;545.93;18.0;519.35;575.75;10.0;501.35;578.07;5.0;503.3;602.51;14.0;0.0;514.87;13.0
35074;CONTADOR PUBLICO Y AUDITOR;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;;;;504.85;582.78;21.0;528.0;606.69;16.0;639.85;711.91;24.0;617.0;684.48;34.0
35075;CONTADOR PUBLICO Y AUDITOR;UNIVERSIDAD CATOLICA DEL MAULE;nan;;;;509.45;581.9;12.0;512.9;597.14;22.0;640.3;725.06;28.0;632.8;722.91;33.0
35076;PEDAGOGIA EN EDUCACION PARVULARIA CON MENCION;UNIVERSIDAD CATOLICA DEL MAULE;nan;;;;503.7;583.1;40.0;502.0;582.01;36.0;512.3;667.14;45.0;0.0;601.72;47.0
35077;PEDAGOGIA EN EDUCACION PARVULARIA CON MENCION;UNIVERSIDAD CATOLICA DEL MAULE;nan;;;;504.2;588.19;23.0;511.2;587.82;21.0;624.4;677.47;23.0;0.0;596.08;32.0
35078;GEOLOGIA;UNIVERSIDAD CATOLICA DEL MAULE;nan;;;;509.9;609.74;39.0;507.45;611.13;54.0;655.65;736.23;56.0;600.15;701.76;60.0
35079;BIOINGENIERIA MEDICA;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;;;;577.65;643.39;51.0;554.2;633.48;50.0;582.3;684.87;49.0;654.15;739.67;52.0
35080;TERAPIA OCUPACIONAL;UNIVERSIDAD CATOLICA DEL MAULE;CURICO;;;;506.6;576.45;35.0;500.9;586.09;56.0;621.2;674.04;49.0;619.7;681.99;54.0
35081;MEDICINA VETERINARIA;UNIVERSIDAD CATOLICA DEL MAULE;CURICO;;;;;;;611.8;653.23;38.0;720.05;761.61;35.0;721.15;772.14;35.0
35082;BACHILLERATO EN CIENCIAS BIOMEDICAS;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;;;;;;;640.05;699.03;35.0;814.35;841.62;35.0;814.15;847.3;40.0
35083;INGENIERIA EJECUCION EN GEOMENSURA (VESPERTINA);UNIVERSIDAD CATOLICA DEL MAULE;TALCA;;;;;;;557.0;610.94;5.0;508.4;595.89;10.0;518.6;570.48;11.0
35084;INGENIERIA EN AUTOMATIZACION Y CONTROL (VESPERTINA);UNIVERSIDAD CATOLICA DEL MAULE;TALCA;;;;;;;506.8;592.76;11.0;546.7;624.93;7.0;534.5;625.04;10.0
35085;INGENIERIA MATEMATICA;UNIVERSIDAD CATOLICA DEL MAULE;TALCA;;;;;;;549.6;646.38;8.0;535.7;738.14;5.0;0.0;667.55;13.0
35086;PEDAGOGIA EN EDUCACION ESPECIAL, M. TRAST. LENG. Y DISC. INTEL. O DIFIC. APREND.;UNIVERSIDAD CATOLICA DEL MAULE;CURICO;;;;;;;502.1;581.39;10.0;509.65;655.33;16.0;0.0;543.07;32.0
35087;PSICOLOGIA;UNIVERSIDAD CATOLICA DEL MAULE;7;;;;;;;;;;719.4;763.42;52.0;724.5;765.81;47.0
35088;PEDAGOGIA EN HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;UNIVERSIDAD CATOLICA DEL MAULE;7;;;;;;;;;;571.0;686.99;36.0;519.4;685.0;41.0
35089;INGENIERIA EN EJECUCION INDUSTRIAL (VESPERTINA);UNIVERSIDAD CATOLICA DEL MAULE;7;;;;;;;;;;525.9;563.16;5.0;525.5;561.33;7.0
35090;OBSTETRICIA Y PUERICULTURA;UNIVERSIDAD CATOLICA DEL MAULE;7;;;;;;;;;;;;;757.5;782.68;37.0
35091;INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS;UNIVERSIDAD CATOLICA DEL MAULE;7;;;;;;;;;;;;;576.25;627.68;14.0
36001;DERECHO;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;CONCEPCION;623.1;658.15;115.0;630.05;659.28;116.0;646.95;673.62;114.0;745.7;786.07;115.0;751.85;786.28;125.0
36002;BIOLOGIA MARINA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;CONCEPCION;527.85;561.33;26.0;537.7;572.62;26.0;525.1;593.6;31.0;614.9;673.48;30.0;649.45;700.02;40.0
36009;EDUCACION DE PARVULOS;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;CONCEPCION;522.5;586.68;48.0;501.85;591.88;43.0;518.55;587.29;53.0;622.75;675.16;49.0;0.0;657.89;76.0
36010;PEDAGOGIA EN EDUCACION BASICA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;CONCEPCION;527.4;609.82;49.0;498.05;592.88;46.0;465.25;572.33;50.0;621.4;709.27;53.0;0.0;673.9;68.0
36011;PERIODISMO;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;CONCEPCION;542.75;616.77;58.0;535.2;588.89;50.0;540.7;590.7;56.0;646.0;722.52;55.0;521.1;651.36;77.0
36012;INGENIERIA COMERCIAL;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;CONCEPCION;452.15;546.31;106.0;533.7;591.19;116.0;406.9;589.78;132.0;607.9;695.24;129.0;579.9;677.66;139.0
36016;CONTADOR AUDITOR;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;CONCEPCION;448.55;548.7;43.0;440.8;560.36;53.0;430.9;577.99;52.0;596.6;681.7;61.0;490.4;664.69;68.0
36020;MEDICINA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;CONCEPCION;759.4;767.99;56.0;755.6;763.25;53.0;760.65;765.64;60.0;909.95;921.24;80.0;920.8;930.64;79.0
36021;ENFERMERIA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;CONCEPCION;627.25;648.15;77.0;672.4;691.93;64.0;663.3;695.22;76.0;776.0;808.96;73.0;0.0;789.39;85.0
36029;INGENIERIA CIVIL;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;CONCEPCION;509.0;574.42;80.0;515.2;583.8;82.0;451.1;553.12;87.0;502.3;610.79;84.0;423.0;610.33;90.0
36030;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;CONCEPCION;539.9;597.87;103.0;568.5;617.52;103.0;560.8;619.78;108.0;601.95;688.55;110.0;659.2;729.19;138.0
36031;INGENIERIA CIVIL INFORMATICA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;CONCEPCION;536.6;576.57;58.0;564.3;618.61;48.0;596.5;631.03;64.0;652.15;720.71;64.0;627.5;704.95;98.0
36050;TRABAJO SOCIAL;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;CONCEPCION;535.7;569.23;66.0;531.65;578.22;55.0;509.1;581.98;64.0;613.25;672.61;64.0;542.75;633.71;78.0
36051;NUTRICION Y DIETETICA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;CONCEPCION;550.4;582.33;61.0;567.4;598.61;59.0;570.1;602.55;65.0;661.35;694.47;64.0;637.3;677.49;78.0
36052;PEDAGOGIA EN EDUCACION MEDIA EN INGLES;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;CONCEPCION;528.1;584.11;66.0;505.3;604.13;55.0;512.0;594.77;71.0;640.5;710.92;71.0;0.0;659.93;80.0
